"COUNTRY","Country","SECTOR","Sector","PRICE","Price","BIOEMS","Coverage","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ISR","Israel","ROAD","Road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",99.8229657113552,,
"ISR","Israel","ROAD","Road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",99.6010091304779,,
"ISR","Israel","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","OFFROAD","Off-road","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0,,
"ISR","Israel","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"ISR","Israel","INDUSTRY","Industry","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",3.38894653320312,,
"ISR","Israel","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",1.01942443847656,,
"ISR","Israel","RESCOM","Residential & commercial","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",41.7704429626465,,
"ISR","Israel","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2012","2012",0,,
"ISR","Israel","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0.775947570800781,,
"ISR","Israel","ELEC","Electricity","120","Above EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",0.595466613769531,,
"LVA","Latvia","ALL","All sectors","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",61.3610153198242,,
"LVA","Latvia","ALL","All sectors","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",68.1696929931641,,
"LVA","Latvia","ROAD","Road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",100,,
"LVA","Latvia","ROAD","Road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",100,,
"LVA","Latvia","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",95.5882263183594,,
"LVA","Latvia","OFFROAD","Off-road","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",90.3312377929688,,
"LVA","Latvia","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",30.6407814025879,,
"LVA","Latvia","INDUSTRY","Industry","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",44.3829650878906,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",0,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",63.434211730957,,
"LVA","Latvia","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",30.4775829315186,,
"LVA","Latvia","RESCOM","Residential & commercial","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",17.7278213500977,,
"LVA","Latvia","ELEC","Electricity","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",43.6705360412598,,
"LVA","Latvia","ELEC","Electricity","30B","EUR 30 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",52.7343864440918,,
"LVA","Latvia","ALL","All sectors","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",52.9365997314453,,
"LVA","Latvia","ALL","All sectors","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",57.3277244567871,,
"LVA","Latvia","ROAD","Road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",99.8120727539062,,
"LVA","Latvia","ROAD","Road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",99.9991302490234,,
"LVA","Latvia","OFFROAD","Off-road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",95.5882263183594,,
"LVA","Latvia","OFFROAD","Off-road","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",90.3160629272461,,
"LVA","Latvia","INDUSTRY","Industry","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",15.320390701294,,
"LVA","Latvia","INDUSTRY","Industry","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",25.7876815795898,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",0,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",31.941032409668,,
"LVA","Latvia","RESCOM","Residential & commercial","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",16.3673400878906,,
"LVA","Latvia","RESCOM","Residential & commercial","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",9.17727947235108,,
"LVA","Latvia","ELEC","Electricity","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",21.8352680206299,,
"LVA","Latvia","ELEC","Electricity","60B","EUR 60 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",26.3671932220459,,
"LVA","Latvia","ALL","All sectors","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",47.5549087524414,,
"LVA","Latvia","ALL","All sectors","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",51.1983413696289,,
"LVA","Latvia","ROAD","Road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",96.8941268920898,,
"LVA","Latvia","ROAD","Road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",98.525032043457,,
"LVA","Latvia","OFFROAD","Off-road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",95.5882263183594,,
"LVA","Latvia","OFFROAD","Off-road","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",90.3084716796875,,
"LVA","Latvia","INDUSTRY","Industry","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",7.66019248962402,,
"LVA","Latvia","INDUSTRY","Industry","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",16.1366577148438,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",0,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",16.1944446563721,,
"LVA","Latvia","RESCOM","Residential & commercial","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",9.31222438812256,,
"LVA","Latvia","RESCOM","Residential & commercial","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",4.90200519561768,,
"LVA","Latvia","ELEC","Electricity","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2015","2015",10.9176340103149,,
"LVA","Latvia","ELEC","Electricity","120B","EUR 120 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","CPS","Carbon Pricing Score, in percent","2018","2018",13.1835994720459,,
"LVA","Latvia","ALL","All sectors","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",91.7003612518311,,
"LVA","Latvia","ALL","All sectors","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",91.6257314682007,,
"LVA","Latvia","ROAD","Road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",100,,
"LVA","Latvia","ROAD","Road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",100,,
"LVA","Latvia","OFFROAD","Off-road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",95.588228225708,,
"LVA","Latvia","OFFROAD","Off-road","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",90.3584442138672,,
"LVA","Latvia","INDUSTRY","Industry","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",92.6469030380249,,
"LVA","Latvia","INDUSTRY","Industry","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",96.212563753128,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",0,,
"LVA","Latvia","AGRIFISH","Agriculture & fisheries","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",91.9417934417725,,
"LVA","Latvia","RESCOM","Residential & commercial","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2015","2015",92.4484791755676,,
"LVA","Latvia","RESCOM","Residential & commercial","0","Above EUR 0 per tonne of CO2","EX","Excluding emissions from the combustion of biomass","SEP","Share of emissions priced, in percent","2018","2018",43.4239158630371,,
